,weekly_simple_returns,cumulative_returns
2016-07-01,,1.0
2016-07-08,-0.023259833153643578,0.9767401668463565
2016-07-15,0.003761028895059717,0.9804137148368312
2016-07-22,-0.0249637291677679,0.9559389323872792
2016-07-29,-0.04874107718401175,0.9093454391005891
2016-08-05,-0.038679513504344634,0.8741723999087836
2016-08-12,0.11496440325407882,0.9746711082054829
2016-08-19,-0.009620229126753574,0.9652945488213194
2016-08-26,0.0632359261776879,1.0263358436503087
2016-09-02,0.13690051989614216,1.1668417542340817
2016-09-09,0.025048993391056186,1.1960699656242997
2016-09-16,0.00879862216701396,1.2065937333371413
2016-09-23,-0.00896786034911358,1.1957731692384581
2016-09-30,-0.00294162646443077,1.19225565123837
2016-10-07,-0.0756851216861542,1.102019637193389
2016-10-14,0.030411645443013162,1.1355338676709525
2016-10-21,-0.01691128171490807,1.11633053453795
2016-10-28,-0.06587024948819684,1.0427975637166431
2016-11-04,-0.019397827344114854,1.022569556620804
2016-11-11,0.08169895397830881,1.1061124197667866
2016-11-18,-0.04275153419666604,1.0588244168277698
2016-11-25,-0.01113814677101891,1.0470310750684038
2016-12-02,-0.027326362464401954,1.0184195243995922
2016-12-09,-0.0066656834616372965,1.0116310622187932
2016-12-16,0.07956971050288125,1.0921262529752647
2016-12-23,0.05776566761424019,1.1552136550974195
2016-12-30,0.08295522445133169,1.2510446631452692
2017-01-06,0.0019415911818476696,1.2534736804313296
2017-01-13,-0.030295230038282734,1.2154994069357297
2017-01-20,0.0792135604287075,1.3117834426580912
2017-01-27,0.058620752849026764,1.3886811756415967
2017-02-03,0.12352720505562859,1.5602210799819676
2017-02-10,-0.04115003597867428,1.4960179264060236
2017-02-17,0.08259315287931045,1.6195787637118653
2017-02-24,0.0015617723149243382,1.62210817698687
2017-03-03,0.20498334654110437,1.9546133395573286
2017-03-10,-0.03908943853193911,1.878208601566994
2017-03-17,0.4072798061442901,2.643165036711738
2017-03-24,0.08131961534979598,2.8581062008031655
2017-03-31,0.192876570471812,3.4093679228583
2017-04-07,0.1497875081424917,3.9200486483641876
2017-04-14,0.08265478939009392,4.2440594437936525
2017-04-21,0.11473548789397509,4.73100367472835
2017-04-28,0.22182601715090638,5.780463377019641
2017-05-05,0.397602763179895,8.078791588182838
2017-05-12,0.26086011925841374,10.186226125340083
2017-05-19,0.26846758393416115,12.920897642617168
2017-05-26,0.04100187619347402,13.450678688068308
2017-06-02,0.2277212820155922,16.513684482895027
2017-06-09,0.2878254213686083,21.266742677532534
2017-06-16,-0.022398139833311386,20.790407201242108
2017-06-23,0.09299652879582024,22.72384290320925
2017-06-30,-0.17098884618186966,18.838319224371432
2017-07-07,-0.05723320587385053,17.760141821885664
2017-07-14,-0.20716132180681118,14.080927366587403
2017-07-21,0.13629557774898055,16.000095497257863
2017-07-28,-0.03145033837977413,15.496887079760402
2017-08-04,0.11781401398891456,17.32263755095992
2017-08-11,0.15404036696065124,19.991022996036143
2017-08-18,-0.0827360707167843,18.337044303735237
2017-08-25,0.2971807994654463,23.786461789752583
2017-09-01,0.25596786650079306,29.875031665678183
2017-09-08,-0.19925788496139482,23.922196042820453
2017-09-15,-0.19815483834959638,19.18189715298801
2017-09-22,-0.024413169459455666,18.713606247238264
2017-09-29,0.10800051419267781,20.734685344339304
2017-10-06,0.01779620289364313,21.103684011663017
2017-10-13,0.047033474008545455,22.096263585110126
2017-10-20,-0.02565619234304156,21.529357596507996
2017-10-27,0.004869074143263941,21.634185634902238
2017-11-03,-0.030057642235084926,20.983913023040934
2017-11-10,0.12438582225102976,23.59401429845597
2017-11-17,0.12420317242711458,26.524465724614906
2017-11-24,0.1955991063063495,31.712627515602982
2017-12-01,0.2833195376438168,40.6974344807942
2017-12-08,0.48508178246151373,60.43901854034852
2017-12-15,0.470198844945636,88.85737524766827
2017-12-22,0.12291588399396457,99.77935807561884
2017-12-29,0.23658855011649846,123.38601173428444
2018-01-05,0.2945803597473369,159.73310745875906
2018-01-12,-0.07184776329247888,148.25664096409005
2018-01-19,-0.22843836874117268,114.3891357472076
2018-01-26,-0.04597083851764584,109.13057125959965
2018-02-02,-0.27573601473642045,79.0393424545687
2018-02-09,0.03778212577219195,82.02561683213857
2018-02-16,0.14080664757663083,93.57536895367726
2018-02-23,-0.09769120137616855,84.4338787413743
2018-03-02,-0.030784330216999622,81.83463833669772
2018-03-09,-0.15893764565089608,68.82803358677043
2018-03-16,-0.15623808639476458,58.074473328858836
2018-03-23,-0.006326611387162106,57.70705870459304
2018-03-30,-0.21757827415082465,45.151256465327364
2018-04-06,0.03847611761672707,46.8885015196303
2018-04-13,0.28635832246056925,60.31541415748149
2018-04-20,0.3055137489588226,78.74260245673771
2018-04-27,-0.031021077773764352,76.29992206181865
2018-05-04,0.12724479605046593,86.0086900832412
2018-05-11,-0.21612089239973425,67.42041522831894
2018-05-18,-0.0023942187665932603,67.2589960049278
2018-05-25,-0.15314623371654582,56.958534083216904
2018-06-01,-0.01142743421503608,56.307644181996054
2018-06-08,0.015165233239223277,57.16156273916722
2018-06-15,-0.2091651926182708,45.20535345846794
2018-06-22,-0.1031107085385841,40.54419743362818
2018-06-29,-0.032130690783222594,39.24148436283434
