,weekly_simple_returns,cumulative_returns
2016-07-01,,1.0
2016-07-08,-0.04763913837107896,0.9523608616289211
2016-07-15,0.006549818904352748,0.9585986528041838
2016-07-22,-0.003302879155806971,0.9554325172950522
2016-07-29,-0.03645031173396167,0.9206067041988838
2016-08-05,-0.057386246932916406,0.8677765405436283
2016-08-12,0.09229169926152554,0.9478651120496878
2016-08-19,-0.014999615971085182,0.9336474993765528
2016-08-26,0.02615273655415227,0.9580649364621908
2016-09-02,0.09524321495453483,1.049314121146062
2016-09-09,0.037683187823626056,1.088855622259192
2016-09-16,0.0004992248727248732,1.0893992060686302
2016-09-23,0.01904117138443414,1.1101426430574493
2016-09-30,0.0005986565254841409,1.1108072371949338
2016-10-07,-0.07010007194313887,1.0329395699526096
2016-10-14,0.029851741064872737,1.0637746145304958
2016-10-21,-0.011924212150859278,1.0510899403461356
2016-10-28,-0.05723352982071539,0.9909323529010811
2016-11-04,-0.01875483962312194,0.9723475755450584
2016-11-11,0.06002707439581542,1.0307147558008922
2016-11-18,-0.030165320110565327,0.9996229152494752
2016-11-25,-0.008839021928378064,0.9907872263814759
2016-12-02,-0.01993032420580072,0.9710405157407269
2016-12-09,0.0048060068624666726,0.97570734312311
2016-12-16,0.03149672885297222,1.0064389327493124
2016-12-23,0.06931221183199342,1.0761974412519981
2016-12-30,0.09493939231355418,1.1783709723338647
2017-01-06,0.018221881903899863,1.199843109030716
2017-01-13,-0.03926186964194042,1.1527350252931714
2017-01-20,0.07408384915336749,1.238134073020794
2017-01-27,0.019668463510715647,1.2624862678573772
2017-02-03,0.09511001687369244,1.3825613580960974
2017-02-10,-0.039023718241836994,1.3286086732057036
2017-02-17,0.07738368680446203,1.4314213106587454
2017-02-24,0.022839044269881315,1.464113605341732
2017-03-03,0.24795415786591432,1.8271466613742688
2017-03-10,-0.03107523689761923,1.7703676460253692
2017-03-17,0.48529453562334324,2.629517390685842
2017-03-24,0.09021377224022109,2.8667360736708747
2017-03-31,0.20470647290649913,3.4535755040658653
2017-04-07,0.15392091355845489,3.9851530006947846
2017-04-14,0.06552075468905316,4.2462632328516525
2017-04-21,0.06119169768784854,4.506099288899337
2017-04-28,0.25222822318267174,5.642664706023118
2017-05-05,0.49202596582139513,8.419002257810442
2017-05-12,0.2842231688938566,10.811877758449858
2017-05-19,0.3137896156636558,14.20453272487627
2017-05-26,0.0062598690683871834,14.293451239911617
2017-06-02,0.2197722333335515,17.434754940951212
2017-06-09,0.11573543790514403,19.452573938811074
2017-06-16,0.010725535480844529,19.661213210785544
2017-06-23,0.10315374842356025,21.689341052032894
2017-06-30,-0.1505684951884036,18.423609608200234
2017-07-07,-0.0268508108087057,17.928920752196998
2017-07-14,-0.18102074443886204,14.683414170648934
2017-07-21,0.11841457237851508,16.422144380722955
2017-07-28,-0.02176249202101617,16.064757594669494
2017-08-04,0.10823458163322197,17.803519911967673
2017-08-11,0.18899059059463091,21.168217654793715
2017-08-18,-0.0391125112120549,20.340275504431375
2017-08-25,0.2483738265975504,25.392267565515414
2017-09-01,0.26564851432673703,32.13768571968158
2017-09-08,-0.1821252800703446,26.284600707171858
2017-09-15,-0.18220401282007073,21.495440982951877
2017-09-22,0.014513926049705838,21.807424223784256
2017-09-29,0.08877240738618422,23.743321771021375
2017-10-06,0.021000100347598492,24.241933910798146
2017-10-13,0.0992808864716873,26.64869459925024
2017-10-20,-0.03988626951466599,25.585777584250522
2017-10-27,-0.034798368989489514,24.69543425499076
2017-11-03,0.022124398366298908,25.24180588027692
2017-11-10,0.06270716503489115,26.82464796739013
2017-11-17,0.14029157185506227,30.587919995193996
2017-11-24,0.20355203649978734,36.8141534025083
2017-12-01,0.23103102629314004,45.31936504520289
2017-12-08,0.3124725250872173,59.480421476226816
2017-12-15,0.6500797139986205,98.14743685800975
2017-12-22,0.11750488976976929,109.68024060719557
2017-12-29,0.2262057329155571,134.4905398201009
2018-01-05,0.2554113687307433,168.84095267688943
2018-01-12,-0.06523339326960598,157.82688441090298
2018-01-19,-0.20609065262977388,125.3002388001361
2018-01-26,-0.06121343674809087,117.63018055782328
2018-02-02,-0.25685645282141456,87.41610963499826
2018-02-09,0.05002548190770618,91.78914264598593
2018-02-16,0.16068623799816667,106.5383946668465
2018-02-23,-0.09648544797728185,96.25898993063535
2018-03-02,-0.018174338243138244,94.50954648869315
2018-03-09,-0.12677521711867784,82.5280782128013
2018-03-16,-0.16186394228145373,69.16975812436513
2018-03-23,-0.02432920510662497,67.48691289178181
2018-03-30,-0.23395966890601955,51.697697096131165
2018-04-06,-0.029489073742281352,50.17317989415723
2018-04-13,0.2518967474675119,62.81164071959779
2018-04-20,0.3175770903345894,82.75917881846927
2018-04-27,-0.025906534741024962,80.6151752772699
2018-05-04,0.11159198384877154,89.6111826147769
2018-05-11,-0.19877181013923026,71.79900563772057
2018-05-18,-3.2074454148811864e-05,71.79670272380632
2018-05-25,-0.1294102325648338,62.5054747269303
2018-06-01,-0.007022367367100906,62.066538320942755
2018-06-08,0.01817253509281613,63.1944446666697
2018-06-15,-0.19230059155433052,51.04211557432171
2018-06-22,-0.09600475881453112,46.141829579225536
2018-06-29,-0.03673293832043561,44.4469045992998
