,weekly_simple_returns,cumulative_returns
2016-07-01,,1.0
2016-07-08,-0.0409064730992451,0.9590935269007549
2016-07-15,0.002403184048162971,0.9613984051652991
2016-07-22,0.017281826905535203,0.9780131259906234
2016-07-29,-0.03643133752738147,0.9423827996914496
2016-08-05,-0.0651698306851542,0.8809678721949562
2016-08-12,0.056899759494741686,0.9310947322454436
2016-08-19,-0.023309932794513103,0.9093909766114772
2016-08-26,0.02485551058700132,0.9319943536583672
2016-09-02,0.06593405028291908,0.9934445162358747
2016-09-09,0.03070772484868372,1.0239509370928797
2016-09-16,0.012718733836438519,1.0369742965233357
2016-09-23,0.014890055369407643,1.0524149012152206
2016-09-30,0.020624641723828243,1.0741205814976027
2016-10-07,-0.06454017247444087,1.0047966539094006
2016-10-14,0.0371496091308551,1.042124456858126
2016-10-21,-0.004612260389731374,1.037317907504589
2016-10-28,-0.04247985278396171,0.9932527955036269
2016-11-04,-0.010285600557789917,0.9830365939961684
2016-11-11,0.024465079497945803,1.0070866624176744
2016-11-18,-0.02219411859479454,0.9847352615967407
2016-11-25,-0.021120195282961773,0.9639374605697991
2016-12-02,-0.028957501363938355,0.9360242402405978
2016-12-09,0.014931989662724968,0.9500009445199303
2016-12-16,0.004481282210015482,0.9542581668521054
2016-12-23,0.06274515120900918,1.0141332398236726
2016-12-30,0.0799075443231022,1.095170136634414
2017-01-06,0.025707410486603268,1.1233241248895443
2017-01-13,-0.04665083116042049,1.0709201208008952
2017-01-20,0.06668998805106613,1.142339770860753
2017-01-27,0.012358456942764998,1.1564573277329437
2017-02-03,0.08709449269121947,1.2571783920108877
2017-02-10,-0.03479876223090471,1.2134301400654697
2017-02-17,0.07344955525543045,1.3025560441868131
2017-02-24,0.029848770223601953,1.3414357402531092
2017-03-03,0.2524923711872376,1.680138031104924
2017-03-10,-0.03183986099011638,1.6266426697503356
2017-03-17,0.5546358815686245,2.5288370608844537
2017-03-24,0.05761737676998416,2.6745420186113327
2017-03-31,0.15357793000713088,3.0852926455467546
2017-04-07,0.1270762622319776,3.477360102834646
2017-04-14,0.05126917326183612,3.6556414804406723
2017-04-21,0.043940924904207306,3.816273748209421
2017-04-28,0.2637774767582716,4.822920808130934
2017-05-05,0.5172241383085513,7.317451867246838
2017-05-12,0.3121807655720938,9.601819593200904
2017-05-19,0.32559368973596153,12.728111462730235
2017-05-26,0.010893050356221342,12.866759421833352
2017-06-02,0.2187839782130852,15.681800234852748
2017-06-09,0.10859008140697538,17.38468819896333
2017-06-16,0.01820328464539372,17.701146626720476
2017-06-23,0.09628398086354817,19.40548348979049
2017-06-30,-0.146527158967106,16.562053125648408
2017-07-07,-0.03839653870810938,15.926127611723686
2017-07-14,-0.17297595964488624,13.171290404658862
2017-07-21,0.10300671190209693,14.528021720750411
2017-07-28,-0.035344776758688065,14.014532036285116
2017-08-04,0.09782552123283562,15.38551093756898
2017-08-11,0.1998721106754679,18.46064548248139
2017-08-18,-0.03223316028719662,17.865600537639455
2017-08-25,0.2229688183154016,21.849072378011925
2017-09-01,0.23293147197364902,26.93840896828104
2017-09-08,-0.17994140875855985,22.091073708814328
2017-09-15,-0.17514435125239733,18.22194693561515
2017-09-22,0.011051437226995897,18.42332563832775
2017-09-29,0.09678559431572295,20.206438159505396
2017-10-06,0.04461857984375327,21.10802073388315
2017-10-13,0.11971044809597114,23.634871354355354
2017-10-20,-0.048868119066756845,22.479879646883237
2017-10-27,-0.035596169698102996,21.67968203617985
2017-11-03,0.045035039799820306,22.65602737952666
2017-11-10,0.03195881808765444,23.380087237137868
2017-11-17,0.1356054344639621,26.550554124735285
2017-11-24,0.20051477339526297,31.874332468575247
2017-12-01,0.20206615254879726,38.31505619556145
2017-12-08,0.24342142387733257,47.64176173062503
2017-12-15,0.6666792181796238,79.40353419389805
2017-12-22,0.09272146500252143,86.76594621073409
2017-12-29,0.25989599547896436,109.3160681748471
2018-01-05,0.2632049183308553,138.08859497105794
2018-01-12,-0.07043475633591022,128.36235843150328
2018-01-19,-0.20386711183429274,102.19349514983443
2018-01-26,-0.06588251436825547,95.46073073728323
2018-02-02,-0.24284021886110693,72.27902599240016
2018-02-09,0.039404878310354996,75.12717221602168
2018-02-16,0.15680485259071797,86.90747738091244
2018-02-23,-0.08760053817583889,79.29433559083996
2018-03-02,-0.013722364072976423,78.20622984893768
2018-03-09,-0.1257444485660081,68.37223060215653
2018-03-16,-0.15834382718306944,57.545909935567686
2018-03-23,-0.02560421706473943,56.072491966389464
2018-03-30,-0.23734118317100253,42.764180379740054
2018-04-06,-0.03792635219903664,41.1422910131549
2018-04-13,0.2560406639476469,51.67639052049039
2018-04-20,0.30178424745329635,67.27151114481924
2018-04-27,-0.024059565675635164,65.65298780433125
2018-05-04,0.11762540459823502,73.3754470578987
2018-05-11,-0.1896509014129768,59.45972738178805
2018-05-18,-0.0009412345201091583,59.40376183382003
2018-05-25,-0.1255342375094796,51.946555886816704
2018-06-01,-0.002980107650968544,51.79174955817693
2018-06-08,0.025021619924998885,53.08766303087236
2018-06-15,-0.1885095242974398,43.08013292685983
2018-06-22,-0.08842531611069435,39.27075855471152
2018-06-29,-0.038561016575565744,37.75643818314825
