,weekly_simple_returns,cumulative_returns
2016-01-01,,1.0
2016-01-08,0.016003879912993173,1.0160038799129931
2016-01-15,-0.0934658178612938,0.9210422463266774
2016-01-22,0.06113553574889014,0.97735065750322
2016-01-29,0.2165047556571911,1.1889517227973496
2016-02-05,0.023869989608256627,1.2173319880652411
2016-02-12,0.30413422901630144,1.5875643137123445
2016-02-19,0.002725091828422958,1.591890572250738
2016-02-26,0.078325039785816,1.7165754646569422
2016-03-04,0.18363483775048314,2.0317985215956798
2016-03-11,0.06620759225383392,2.166319009655429
2016-03-18,-0.05984260970905509,2.0366808266553122
2016-03-25,0.028360898066903763,2.0944429239749005
2016-04-01,-0.011436439368449415,2.0704899544641835
2016-04-08,-0.07107247383735985,1.9233351113450115
2016-04-15,-0.05470040732129576,1.8181278973390895
2016-04-22,0.027994235729038638,1.8690249982827412
2016-04-29,-0.013466650340785518,1.8438554921526802
2016-05-06,0.05751609893312364,1.949906867057717
2016-05-13,0.02219772928467567,1.9931903718229942
2016-05-20,0.07347914136405512,2.1396482889196498
2016-05-27,-0.014139505617039576,2.1093947199199814
2016-06-03,0.13473038495398745,2.3935942825547087
2016-06-10,0.0008737647567958892,2.395685720880873
2016-06-17,0.18384695568728932,2.8361252474483307
2016-06-24,-0.06861970702774474,2.641511163874436
2016-07-01,-0.002844205066259869,2.6339981644395625
2016-07-08,-0.04073186943147922,2.5267104951228543
2016-07-15,0.0050298756372154935,2.5394195346845696
2016-07-22,0.031887739788723106,2.6203958840209918
2016-07-29,-0.04027919851983221,2.514848438007959
2016-08-05,-0.07655437391643259,2.3223257903415413
2016-08-12,0.05503664888858919,2.450138819469484
2016-08-19,-0.02838655840393368,2.3805878107728686
2016-08-26,0.025558462438438175,2.441431974915911
2016-09-02,0.06032761942670913,2.5887177539548367
2016-09-09,0.029275879214331356,2.6645047422396133
2016-09-16,0.014982297956821223,2.7044251461952102
2016-09-23,0.01633699345431393,2.7486073221062832
2016-09-30,0.01745334811054191,2.7965797225181883
2016-10-07,-0.05889902867553287,2.631863893248176
2016-10-14,0.030937899474759487,2.713288233808737
2016-10-21,-0.0020086386626425377,2.7078382181594156
2016-10-28,-0.036974149915972455,2.6077182019329896
2016-11-04,-0.005757312513125458,2.5927047532982956
2016-11-11,0.012198799216871423,2.62433263801241
2016-11-18,-0.0213393375499103,2.568331118006616
2016-11-25,-0.02220237123149992,2.51130807707922
2016-12-02,-0.03492249842580077,2.4236069247107204
2016-12-09,0.019584407632349636,2.4710718306648407
2016-12-16,-0.0027672348477090786,2.4642337945838326
2016-12-23,0.05902595534516916,2.6096875485029947
2016-12-30,0.08164441880286681,2.8227539716576002
2017-01-06,0.037648407572668054,2.9290261636599326
2017-01-13,-0.050003063306636765,2.7825658829716495
2017-01-20,0.06984013685073956,2.9769006650345884
2017-01-27,0.012128614834852818,3.0130063466024097
2017-02-03,0.0870663583660872,3.27533783693499
2017-02-10,-0.031060702162682394,3.173603543899788
2017-02-17,0.07640070224370538,3.416069083296844
2017-02-24,0.037590381968972374,3.54448042497037
2017-03-03,0.25834565417568545,4.460181539072252
2017-03-10,-0.03743444056888559,4.2932171383214115
2017-03-17,0.5795209529935356,6.781226425729616
2017-03-24,0.04211106086614015,7.066791064490594
2017-03-31,0.11777924700368522,7.899112394798666
2017-04-07,0.10094651550526852,8.696500266638068
2017-04-14,0.04393125223198,9.078548413387226
2017-04-21,0.035738297624123956,9.403000278579878
2017-04-28,0.26798096913568337,11.922825406016814
2017-05-05,0.48546870971054423,17.71098407197989
2017-05-12,0.34943408316896046,23.899805553192245
2017-05-19,0.35406105038715985,32.36179581140437
2017-05-26,0.028749149447059367,33.29216991556165
