,weekly_simple_returns,cumulative_returns
2016-01-01,,1.0
2016-01-08,0.017089364406163998,1.017089364406164
2016-01-15,-0.10793652237650024,0.9073082754660378
2016-01-22,0.057468170929961045,0.9594496225266883
2016-01-29,0.2019221616196215,1.153183764272407
2016-02-05,0.02352249706046715,1.180309525977683
2016-02-12,0.27669077707747053,1.506890285912389
2016-02-19,-0.0028402647860070957,1.502610318496936
2016-02-26,0.08380392979789673,1.6285349681418484
2016-03-04,0.21778534496105026,1.983206017959754
2016-03-11,0.06201814658650354,2.1062007794928177
2016-03-18,-0.05147500150501215,1.9977840911985671
2016-03-25,0.022188102478117644,2.042111129343234
2016-04-01,-0.00039607383392372374,2.041302302558937
2016-04-08,-0.07292423291708848,1.89244189799294
2016-04-15,-0.0567599474735516,1.7850269952661124
2016-04-22,0.021028724047903062,1.822563835367621
2016-04-29,-0.013277021982145172,1.7983656152615823
2016-05-06,0.07233679346165106,1.9284536173412943
2016-05-13,0.029309509156227997,1.98497564629612
2016-05-20,0.08571372663918263,2.1551153062281805
2016-05-27,-0.021513925891398975,2.1087503152425677
2016-06-03,0.15056991675016917,2.426264674655534
2016-06-10,0.0025869235843069775,2.4325412359641714
2016-06-17,0.18733362361269348,2.8882380002846397
2016-06-24,-0.07288703907745878,2.677722884292892
2016-07-01,-0.015485896446927641,2.636255944993164
2016-07-08,-0.04067094360756717,2.529036928119233
2016-07-15,0.008449886079099824,2.550407002051677
2016-07-22,0.04628375676969948,2.668449419398375
2016-07-29,-0.04400009078436107,2.551037402691371
2016-08-05,-0.08825966417926746,2.3258836982210798
2016-08-12,0.05398332016274135,2.451442622563449
2016-08-19,-0.033483310934600226,2.369360206993825
2016-08-26,0.02626141428987502,2.4315829569916336
2016-09-02,0.05472118857049915,2.564642066505985
2016-09-09,0.02784403357997899,2.6360520463264043
2016-09-16,0.017245862077203952,2.681513036345681
2016-09-23,0.018519738995597685,2.731173957892096
2016-09-30,0.014282054497255597,2.770180733200196
2016-10-07,-0.0500692340733677,2.631479905644062
2016-10-14,0.022757798985122164,2.691366596370098
2016-10-21,-0.000775848155043751,2.689278504561758
2016-10-28,-0.029549702150203708,2.609811125753013
2016-11-04,-0.002635285231264517,2.602933529036926
2016-11-11,0.004418093698322843,2.6144335332587176
2016-11-18,-0.02003259426871671,2.562059647044418
2016-11-25,-0.019928308412383584,2.5110021322271945
2016-12-02,-0.04049166358512911,2.409327478627509
2016-12-09,0.023897273901339493,2.466903837302294
2016-12-16,-0.0076276931232137895,2.4480870518668736
2016-12-23,0.055905286963182345,2.5849480610123425
2016-12-30,0.0833812932826314,2.8004843734079823
2017-01-06,0.04958940465873286,2.9393587262413687
2017-01-13,-0.05335529545285304,2.7825283729608388
2017-01-20,0.07299028565041303,2.9856259137336294
2017-01-27,0.01189877272694064,3.0211511979288104
2017-02-03,0.08703822404095496,3.2841068327557372
2017-02-10,-0.02732264209446009,3.1943763571643813
2017-02-17,0.07935184923198033,3.4478560282482915
2017-02-24,0.04533199371434279,3.6041542160488023
2017-03-03,0.26419893716413334,4.556367929304526
2017-03-10,-0.043029020147654785,4.360311881874353
2017-03-17,0.6044060244184469,6.995710651622548
2017-03-24,0.03231032983143645,7.221744370181765
2017-03-31,0.10276476974588689,7.963885267547149
2017-04-07,0.07481676877855943,8.5597174301882
2017-04-14,0.0471817603848243,8.963579966941145
2017-04-21,0.03462583628981448,9.273951419447108
2017-04-28,0.26761174766468127,11.7557697665627
2017-05-05,0.44107676240936716,16.940966634828097
2017-05-12,0.28431828012816107,21.75759313215098
2017-05-19,0.36266325480910566,29.6482726742691
2017-05-26,0.03189023138771952,30.593762950097748
