,weekly_simple_returns,cumulative_returns
2016-01-01,,1.0
2016-01-08,0.014064000742653484,1.0140640007426536
2016-01-15,-0.05574049057181797,0.9575395758700377
2016-01-22,0.08202710864282892,1.0360837786897377
2016-01-29,0.2308181304655678,1.2752306994926041
2016-02-05,0.01855262185270963,1.298889572435257
2016-02-12,0.2740776415421452,1.6548861630719978
2016-02-19,0.006372927570976376,1.6654326327274664
2016-02-26,0.07529332050086657,1.7908285857160176
2016-03-04,0.15564588829118894,2.0695636917170406
2016-03-11,0.07147947877519842,2.21749502569305
2016-03-18,-0.07204828593218941,2.0577283100287094
2016-03-25,0.04489796852775625,2.1501161309310515
2016-04-01,-0.017666641328178034,2.1121308004319626
2016-04-08,-0.06366966366485201,1.9776521427522848
2016-04-15,-0.053648825250540114,1.8715534285394113
2016-04-22,0.02745188582940076,1.9229310995832989
2016-04-29,-0.0070918884885821385,1.9092938866538276
2016-05-06,0.04755568383997933,2.000091663085142
2016-05-13,0.016741852153938423,2.0335769020028382
2016-05-20,0.06551831543840836,2.1668134349365213
2016-05-27,-0.005056211836578394,2.1558575671991385
2016-06-03,0.11973698105059145,2.413993443870636
2016-06-10,-0.0005755224733542887,2.4126041363931585
2016-06-17,0.1815062683961946,2.850506910307104
2016-06-24,-0.0480244247584208,2.713612955669702
2016-07-01,0.010022500962015887,2.74081014412844
2016-07-08,-0.0409064730992451,2.628693267697512
2016-07-15,0.002403184048162971,2.6350105014259557
2016-07-22,0.017281826905535203,2.680548296805867
2016-07-29,-0.03643133752738147,2.5828923370464847
2016-08-05,-0.0651698306851542,2.414565680763183
2016-08-12,0.056899759494741686,2.5519538872828655
2016-08-19,-0.023309932794513103,2.4924680136756057
2016-08-26,0.02485551058700132,2.554419578777282
2016-09-02,0.06593405028291908,2.722842807728056
2016-09-09,0.03070772484868372,2.8064551154739865
2016-09-16,0.012718733836438519,2.8421496711116117
2016-09-23,0.014890055369407643,2.884469437082607
2016-09-30,0.020624641723828243,2.9439605857857685
2016-10-07,-0.06454017247444087,2.753956861821199
2016-10-14,0.0371496091308551,2.856265282801093
2016-10-21,-0.004612260389731374,2.8430914435746644
2016-10-28,-0.04247985278396171,2.7223173376002716
2016-11-04,-0.010285600557789917,2.694316668874169
2016-11-11,0.024465079497945803,2.760233340370816
2016-11-18,-0.02219411859479454,2.69897239426532
2016-11-25,-0.021120195282961773,2.6419695702351134
2016-12-02,-0.028957501363938355,2.5654647328015465
2016-12-09,0.014931989662724968,2.6037722256718245
2016-12-16,0.004481282210015482,2.61544046382566
2016-12-23,0.06274515120900918,2.779546671206562
2016-12-30,0.0799075443231022,3.0016534200341316
2017-01-06,0.025707410486603268,3.0788181566414656
2017-01-13,-0.04665083116042049,2.9351887306423476
2017-01-20,0.06668998805106613,3.1309364320165094
2017-01-27,0.012358456942764998,3.16962997510212
2017-02-03,0.08709449269121947,3.4456872898025215
2017-02-10,-0.03479876223090471,3.325781637082633
2017-02-17,0.07344955525543045,3.57005881920303
2017-02-24,0.029848770223601953,3.6766206845821645
2017-03-03,0.2524923711872376,4.60493935918836
2017-03-10,-0.03183986099011638,4.458318730123887
2017-03-17,0.5546358815686245,6.931062269320059
2017-03-24,0.05761737676998416,7.3304118955076945
2017-03-31,0.15357793000713088,8.456201380519415
2017-04-07,0.1270762622319776,9.530783844636712
2017-04-14,0.05126917326183612,10.0194192528885
2017-04-21,0.043940924904207306,10.459681801863443
2017-04-28,0.2637774767582716,13.218710275253395
2017-05-05,0.5172241383085513,20.055746306921726
2017-05-12,0.3121807655720938,26.316764543136244
2017-05-19,0.32559368973596153,34.8853370126485
2017-05-26,0.010893050356221342,35.265344745421025
