,10,15,20,25,30
2016-07-01,,,,,
2016-07-08,-0.023259833153643578,-0.04763913837107896,-0.0409064730992451,-0.04073186943147922,-0.04067094360756717
2016-07-15,0.003761028895059717,0.006549818904352748,0.002403184048162971,0.0050298756372154935,0.008449886079099824
2016-07-22,-0.0249637291677679,-0.003302879155806971,0.017281826905535203,0.031887739788723106,0.04628375676969948
2016-07-29,-0.04874107718401175,-0.03645031173396167,-0.03643133752738147,-0.04027919851983221,-0.04400009078436107
2016-08-05,-0.038679513504344634,-0.057386246932916406,-0.0651698306851542,-0.07655437391643259,-0.08825966417926746
2016-08-12,0.11496440325407882,0.09229169926152554,0.056899759494741686,0.05503664888858919,0.05398332016274135
2016-08-19,-0.009620229126753574,-0.014999615971085182,-0.023309932794513103,-0.02838655840393368,-0.033483310934600226
2016-08-26,0.0632359261776879,0.02615273655415227,0.02485551058700132,0.025558462438438175,0.02626141428987502
2016-09-02,0.13690051989614216,0.09524321495453483,0.06593405028291908,0.06032761942670913,0.05472118857049915
2016-09-09,0.025048993391056186,0.037683187823626056,0.03070772484868372,0.029275879214331356,0.02784403357997899
2016-09-16,0.00879862216701396,0.0004992248727248732,0.012718733836438519,0.014982297956821223,0.017245862077203952
2016-09-23,-0.00896786034911358,0.01904117138443414,0.014890055369407643,0.01633699345431393,0.018519738995597685
2016-09-30,-0.00294162646443077,0.0005986565254841409,0.020624641723828243,0.01745334811054191,0.014282054497255597
2016-10-07,-0.0756851216861542,-0.07010007194313887,-0.06454017247444087,-0.05889902867553287,-0.0500692340733677
2016-10-14,0.030411645443013162,0.029851741064872737,0.0371496091308551,0.030937899474759487,0.022757798985122164
2016-10-21,-0.01691128171490807,-0.011924212150859278,-0.004612260389731374,-0.0020086386626425377,-0.000775848155043751
2016-10-28,-0.06587024948819684,-0.05723352982071539,-0.04247985278396171,-0.036974149915972455,-0.029549702150203708
2016-11-04,-0.019397827344114854,-0.01875483962312194,-0.010285600557789917,-0.005757312513125458,-0.002635285231264517
2016-11-11,0.08169895397830881,0.06002707439581542,0.024465079497945803,0.012198799216871423,0.004418093698322843
2016-11-18,-0.04275153419666604,-0.030165320110565327,-0.02219411859479454,-0.0213393375499103,-0.02003259426871671
2016-11-25,-0.01113814677101891,-0.008839021928378064,-0.021120195282961773,-0.02220237123149992,-0.019928308412383584
2016-12-02,-0.027326362464401954,-0.01993032420580072,-0.028957501363938355,-0.03492249842580077,-0.04049166358512911
2016-12-09,-0.0066656834616372965,0.0048060068624666726,0.014931989662724968,0.019584407632349636,0.023897273901339493
2016-12-16,0.07956971050288125,0.03149672885297222,0.004481282210015482,-0.0027672348477090786,-0.0076276931232137895
2016-12-23,0.05776566761424019,0.06931221183199342,0.06274515120900918,0.05902595534516916,0.055905286963182345
2016-12-30,0.08295522445133169,0.09493939231355418,0.0799075443231022,0.08164441880286681,0.0833812932826314
2017-01-06,0.0019415911818476696,0.018221881903899863,0.025707410486603268,0.037648407572668054,0.04958940465873286
2017-01-13,-0.030295230038282734,-0.03926186964194042,-0.04665083116042049,-0.050003063306636765,-0.05335529545285304
2017-01-20,0.0792135604287075,0.07408384915336749,0.06668998805106613,0.06984013685073956,0.07299028565041303
2017-01-27,0.058620752849026764,0.019668463510715647,0.012358456942764998,0.012128614834852818,0.01189877272694064
2017-02-03,0.12352720505562859,0.09511001687369244,0.08709449269121947,0.0870663583660872,0.08703822404095496
2017-02-10,-0.04115003597867428,-0.039023718241836994,-0.03479876223090471,-0.031060702162682394,-0.02732264209446009
2017-02-17,0.08259315287931045,0.07738368680446203,0.07344955525543045,0.07640070224370538,0.07935184923198033
2017-02-24,0.0015617723149243382,0.022839044269881315,0.029848770223601953,0.037590381968972374,0.04533199371434279
2017-03-03,0.20498334654110437,0.24795415786591432,0.2524923711872376,0.25834565417568545,0.26419893716413334
2017-03-10,-0.03908943853193911,-0.03107523689761923,-0.03183986099011638,-0.03743444056888559,-0.043029020147654785
2017-03-17,0.4072798061442901,0.48529453562334324,0.5546358815686245,0.5795209529935356,0.6044060244184469
2017-03-24,0.08131961534979598,0.09021377224022109,0.05761737676998416,0.04211106086614015,0.03231032983143645
2017-03-31,0.192876570471812,0.20470647290649913,0.15357793000713088,0.11777924700368522,0.10276476974588689
2017-04-07,0.1497875081424917,0.15392091355845489,0.1270762622319776,0.10094651550526852,0.07481676877855943
2017-04-14,0.08265478939009392,0.06552075468905316,0.05126917326183612,0.04393125223198,0.0471817603848243
2017-04-21,0.11473548789397509,0.06119169768784854,0.043940924904207306,0.035738297624123956,0.03462583628981448
2017-04-28,0.22182601715090638,0.25222822318267174,0.2637774767582716,0.26798096913568337,0.26761174766468127
2017-05-05,0.397602763179895,0.49202596582139513,0.5172241383085513,0.48546870971054423,0.44107676240936716
2017-05-12,0.26086011925841374,0.2842231688938566,0.3121807655720938,0.34943408316896046,0.28431828012816107
2017-05-19,0.26846758393416115,0.3137896156636558,0.32559368973596153,0.35406105038715985,0.36266325480910566
2017-05-26,0.04100187619347402,0.0062598690683871834,0.010893050356221342,0.028749149447059367,0.03189023138771952
2017-06-02,0.2277212820155922,0.2197722333335515,0.2187839782130852,0.21692236617752422,0.22077825454040784
2017-06-09,0.2878254213686083,0.11573543790514403,0.10859008140697538,0.10990490989128422,0.11587441436315438
2017-06-16,-0.022398139833311386,0.010725535480844529,0.01820328464539372,0.026657813190682174,0.03871457549368252
2017-06-23,0.09299652879582024,0.10315374842356025,0.09628398086354817,0.08941421330353606,0.07650426142349506
2017-06-30,-0.17098884618186966,-0.1505684951884036,-0.146527158967106,-0.14301641388035818,-0.13843548605617134
2017-07-07,-0.05723320587385053,-0.0268508108087057,-0.03839653870810938,-0.05397931155247151,-0.0627263978554271
2017-07-14,-0.20716132180681118,-0.18102074443886204,-0.17297595964488624,-0.1712383067955727,-0.16773411925449022
2017-07-21,0.13629557774898055,0.11841457237851508,0.10300671190209693,0.0950223380618511,0.10064581231823623
2017-07-28,-0.03145033837977413,-0.02176249202101617,-0.035344776758688065,-0.041307142308194045,-0.04014755504967991
2017-08-04,0.11781401398891456,0.10823458163322197,0.09782552123283562,0.09027294041108022,0.09080678764316512
2017-08-11,0.15404036696065124,0.18899059059463091,0.1998721106754679,0.21053661770979828,0.2329501826357652
