,10,15,20,25,30
2016-07-01,1.0,1.0,1.0,1.0,1.0
2016-07-08,0.9767401668463565,0.9523608616289211,0.9590935269007549,0.9592681305685208,0.9593290563924328
2016-07-15,0.9804137148368312,0.9585986528041838,0.9613984051652991,0.9640931299680248,0.9674352776313192
2016-07-22,0.9559389323872792,0.9554325172950522,0.9780131259906234,0.9948358808285408,1.0122118167116338
2016-07-29,0.9093454391005891,0.9206067041988838,0.9423827996914496,0.9547646888899959,0.9676744048833189
2016-08-05,0.8741723999087836,0.8677765405436283,0.8809678721949562,0.8816732758945047,0.8822677868734446
2016-08-12,0.9746711082054829,0.9478651120496878,0.9310947322454436,0.9301976184143628,0.929895531281507
2016-08-19,0.9652945488213194,0.9336474993765528,0.9093909766114772,0.9037925093920435,0.8987595500709131
2016-08-26,1.0263358436503087,0.9580649364621908,0.9319943536583672,0.9268920562954818,0.922362246962307
2016-09-02,1.1668417542340817,1.049314121146062,0.9934445162358747,0.9828092475173154,0.9728350054086408
2016-09-09,1.1960699656242997,1.088855622259192,1.0239509370928797,1.0115818523383602,0.999922655967018
2016-09-16,1.2065937333371413,1.0893992060686302,1.0369742965233357,1.0267376730578066,1.0171671841796968
2016-09-23,1.1957731692384581,1.1101426430574493,1.0524149012152206,1.0435114797018494,1.0360048549455918
2016-09-30,1.19225565123837,1.1108072371949338,1.0741205814976027,1.0617242488144325,1.050801132743346
2016-10-07,1.102019637193389,1.0329395699526096,1.0047966539094006,0.9991897218380027,0.9981883248634594
2016-10-14,1.1355338676709525,1.0637746145304958,1.042124456858126,1.0301025530084398,1.0209048941099979
2016-10-21,1.11633053453795,1.0510899403461356,1.037317907504589,1.0280334491939802,1.0201128269314275
2016-10-28,1.0427975637166431,0.9909323529010811,0.9932527955036269,0.9900227863248477,0.9899687967360015
2016-11-04,1.022569556620804,0.9723475755450584,0.9830365939961684,0.9843229157488603,0.9873599465865504
2016-11-11,1.1061124197667866,1.0307147558008922,1.0070866624176744,0.9963304733626462,0.9917221953445409
2016-11-18,1.0588244168277698,0.9996229152494752,0.9847352615967407,0.9750694410802988,0.9718554269779226
